"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
13.741908,0.285376,0.0205276382775,0.0674000342604
13.774166,0.2862335,0.0254011063578,0.0183124621387
13.806424,0.2872625,0.0234812552958,-0.0658739957488
13.838682,0.2879485,0.0169832978555,-0.0334456773783
13.87094,0.28812,0.0169832978555,0.111655151095
13.903198,0.2886345,0.0279116808234,0.157436306442
13.935456,0.290178,0.0326374680527,0.0489604022457
13.967714,0.2910355,0.0292408084816,-0.0293762413474
13.999972,0.291893,0.0286500850779,-0.0512494600131
14.03223,0.292922,0.0268779148669,-0.0796083423528
14.064488,0.2937795,0.0218567659358,-0.0623132392218
14.096746,0.2941225,0.0220044467867,-0.0317924689907
14.129004,0.2951515,0.0230382127431,-0.0935970287087
14.161262,0.2958375,0.0175740212592,-0.207922747199
14.19352,0.296352,0.00900853190595,-0.309531478094
14.225778,0.2965235,-0.0033966595711,-0.372226226944
14.258036,0.2961805,-0.0171309787064,-0.361925466991
14.290294,0.295323,-0.0282070425252,-0.296560150746
14.322552,0.294294,-0.0366248510275,-0.205633689432
14.35481,0.292922,-0.0425320850642,-0.0798626821047
14.387068,0.2913785,-0.0425320850642,0.0630762584776
14.419326,0.2900065,-0.0370678935802,0.166083858008
14.451584,0.2889775,-0.0301268935871,0.220639734796
14.483842,0.28812,-0.0236289361468,0.283334483645
14.5161,0.2872625,-0.0121098297752,0.341069607333
14.548358,0.2872625,0.00147680850917,0.311693365985
14.580616,0.2876055,0.00871317020412,0.252432203786
14.612874,0.287777,0.0165402553027,0.210211804967
14.645132,0.2886345,0.0239242978486,0.120811382165
14.67739,0.289492,0.0258441489105,-0.00127169875963
14.709648,0.290521,0.0220044467867,-0.0831690988798
14.741906,0.290864,0.0181647446628,-0.132765350505
14.774164,0.2913785,0.019641553172,-0.363069995874
14.806422,0.2927505,0.00191985106192,-0.769504919452
14.83868,0.292236,-0.0372155744311,-0.941311421878
14.870938,0.290178,-0.0719205743967,-0.695237711889
14.903196,0.287091,-0.0896422765068,-0.185286509278
14.935454,0.283661,-0.0825535956627,0.303427324048
14.967712,0.2814315,-0.062468999938,0.559420284361
14.99997,0.2797165,-0.0417936808096,0.630762584776
15.032228,0.2786875,-0.0197892340229,0.572010102081
15.064486,0.2783445,0.00132912765826,0.293635243598
15.096744,0.279202,0.00708868084403,-0.209703125463
15.129002,0.2797165,-0.0150634467936,-0.626565978869
15.16126,0.2783445,-0.0435658510206,-0.739747168476
15.193518,0.2766295,-0.0664563829128,-0.704012433331
15.225776,0.274057,-0.0881654679976,-0.651618444434
15.258034,0.27097,-0.10943151053,-0.562218021632
15.290292,0.266854,-0.125971765832,-0.421440968941
15.32255,0.262738,-0.137786233906,-0.240859745074
15.354808,0.2577645,-0.142216659433,-0.0471800239823
15.387066,0.2533055,-0.13852463816,0.0714694702912
15.419324,0.2488465,-0.134389574335,0.0899091023058
15.451582,0.2447305,-0.132322042422,0.0821517398721
15.48384,0.2402715,-0.129811467956,0.0918166504452
15.516098,0.236327,-0.126414808385,0.118395154522
15.548356,0.232211,-0.124347276472,0.21860501678
15.580614,0.228095,-0.115191063715,0.399313410524
15.612872,0.2244935,-0.0974693616054,0.552044431555
15.64513,0.2217495,-0.0764986807751,0.621606353707
15.677388,0.2196915,-0.0577432127086,0.691804125238
15.709646,0.217805,-0.0333758723073,0.823806456488
15.741904,0.217462,-0.00546419148394,1.06034242578
15.774162,0.2176335,0.0240719786995,1.68512802638
15.80642,0.218148,0.0869840211903,2.77535537302
15.838678,0.221578,0.203651893415,3.78533852791
15.870936,0.230153,0.356058531562,3.98003560801
15.903194,0.245245,0.488823616536,3.20811446092
15.935452,0.263081,0.574478510068,1.9342538134
15.96771,0.283318,0.617010595132,0.459210422102
15.999968,0.304241,0.606672935568,-1.11121037616
16.032226,0.323792,0.544351616481,-2.6383934166
16.064484,0.340599,0.433000254889,-4.00966618911
16.096742,0.352947,0.276753914619,-5.0345282195
16.129,0.359121,0.0943680637361,-5.55388999293
16.161258,0.359121,-0.0940727020343,-5.5736013237
16.193516,0.352947,-0.27690159547,-5.10536184041
16.225774,0.3407705,-0.438169084672,-4.0901647206
16.258032,0.323449,-0.553360148387,-2.62618510851
16.29029,0.303555,-0.611989446201,-0.982132952062
16.322548,0.2824605,-0.613613935561,0.603675401196
16.354806,0.2629095,-0.569309680286,2.07770143348
16.387064,0.2447305,-0.481734935692,3.54829387912
16.419322,0.230153,-0.336121616688,4.80600395239
16.45158,0.2220925,-0.155064893463,5.4900507152
16.483838,0.2200345,0.0342619574128,5.57690774048
16.516096,0.2244935,0.216795489147,5.17428791318
16.548354,0.234612,0.377176893243,4.3848173232
16.580612,0.2495325,0.508022127155,3.24957184048
16.61287,0.2683975,0.597221361109,1.74616956685
16.645128,0.2896635,0.627052892995,0.0190754813944
16.677386,0.310415,0.596778318557,-1.6702491509
16.709644,0.3294515,0.514520084596,-3.17848387982
16.741902,0.3448865,0.383822531534,-4.37833165953
16.77416,0.355005,0.221373595525,-5.17199885541
16.806418,0.3596355,0.0397261488967,-5.54244470409
16.838676,0.357749,-0.147976212619,-5.43536766853
16.870934,0.34986,-0.325045552869,-4.79303262504
16.903192,0.3359685,-0.471101914426,-3.64074637894
16.93545,0.3181325,-0.567832871777,-2.17053544294
16.967708,0.298067,-0.613909297263,-0.567304816671
16.999966,0.277144,-0.60534380791,1.06492054131
17.032224,0.257593,-0.542431765419,2.59019603361
17.064482,0.2409575,-0.432261850635,3.89127103459
17.09674,0.228781,-0.284433318867,4.89527720532
17.128998,0.2217495,-0.106034850959,5.47987712512
17.161256,0.221578,0.0850641701283,5.48954203569
17.193514,0.227752,0.260952063571,4.99612291696
17.225772,0.2388995,0.416164637885,4.11152925976
17.25803,0.2553635,0.538001339892,2.79799161094
17.290288,0.275086,0.605491488761,1.17886475018
17.322546,0.296009,0.613909297263,-0.477014204737
17.354804,0.315903,0.57152489305,-2.03560820454
17.387062,0.334082,0.480701169736,-3.47313648242
17.41932,0.3483165,0.339813637961,-4.6086363049
17.451578,0.35672,0.169980659406,-5.26915664065
17.483836,0.359464,-0.010633021266,-5.49615486924
17.516094,0.3562055,-0.195086404062,-5.27615098383
17.548352,0.3466015,-0.366100829424,-4.50715474388
17.58061,0.3315095,-0.498570552697,-3.27055487002
17.612868,0.313159,-0.582453276018,-1.7892801548
17.645126,0.2927505,-0.617305956834,-0.173841220441
17.677384,0.2718275,-0.594858467495,1.47071961551
17.709642,0.2529625,-0.518064425018,2.96254943043
17.7419,0.237356,-0.397852212371,4.21351950028
17.774158,0.2262085,-0.237618489126,5.11146599446
17.806416,0.2214065,-0.0541988722866,5.49958845589
17.838674,0.2227785,0.129811467956,5.39302009984
17.870932,0.2299815,0.304517914591,4.83792359126
17.90319,0.2430155,0.454561659123,3.80835627546
17.935448,0.2605085,0.560005786678,2.40274763644
17.967706,0.2804025,0.615238424921,0.767470201436
17.999964,0.3016685,0.612727850456,-0.970433323473
18.032222,0.3215625,0.549372765412,-2.58510923857
18.06448,0.3383695,0.436839957013,-3.88389518178
18.096738,0.350546,0.289897510351,-4.8302933987
18.128996,0.357749,0.116963233926,-5.41056954272
18.161254,0.3586065,-0.0725112978004,-5.48127599376
18.193512,0.3527755,-0.252091212516,-4.98594932688
18.22577,0.341628,-0.405383935768,-4.04438356525
18.258028,0.3256785,-0.521165722887,-2.76950555872
18.290286,0.3068135,-0.589984999414,-1.26712064409
